domain,project,field,1,2,3,4,total
rt,gemini.dbaccess,priority,0,0,0,0,19
rt,gemini.dbaccess,hardware,0,0,0,0,19
rt,gemini.dbaccess,version,0,1,0,0,19
rt,gemini.dbaccess,component,0,0,0,0,19
rt,gemini.dbaccess,severity,0,0,0,0,19
rt,gemini.dbaccess,assignee,3,0,0,0,19
rt,gemini.dbaccess,product,0,0,0,0,19
rt,gemini.dbaccess,status,0,0,0,0,19
science,dawnsci,os,0,0,0,0,1
science,dawnsci,priority,0,0,0,0,1
science,dawnsci,hardware,0,0,0,0,1
science,dawnsci,version,0,0,0,0,1
science,dawnsci,component,0,0,0,0,1
science,dawnsci,severity,0,0,0,0,1
science,dawnsci,assignee,0,0,0,0,1
science,dawnsci,product,0,0,0,0,1
science,dawnsci,status,0,0,0,0,1
ecd,che,os,0,0,0,0,22
ecd,che,priority,0,0,0,0,22
ecd,che,hardware,0,0,0,0,22
ecd,che,version,0,0,0,0,22
ecd,che,component,1,0,0,0,22
ecd,che,severity,0,0,0,0,22
ecd,che,assignee,0,0,0,0,22
ecd,che,product,0,0,0,0,22
ecd,che,status,0,0,0,0,22
iot,kapua,os,0,0,0,0,1
iot,kapua,priority,0,0,0,0,1
iot,kapua,hardware,0,0,0,0,1
iot,kapua,version,0,0,0,0,1
iot,kapua,component,0,0,0,0,1
iot,kapua,severity,0,0,0,0,1
iot,kapua,assignee,1,0,0,0,1
iot,kapua,product,0,0,0,0,1
iot,kapua,status,0,0,0,0,1
iot,unide,os,0,0,0,0,0
iot,unide,priority,0,0,0,0,0
iot,unide,hardware,0,0,0,0,0
iot,unide,version,0,0,0,0,0
iot,unide,component,0,0,0,0,0
iot,unide,severity,0,0,0,0,0
iot,unide,assignee,0,0,0,0,0
iot,unide,product,0,0,0,0,0
iot,unide,status,0,0,0,0,0
soa,ebpm,os,0,0,0,0,2
soa,ebpm,priority,0,0,0,0,2
soa,ebpm,hardware,0,0,0,0,2
soa,ebpm,version,0,0,0,0,2
soa,ebpm,component,0,0,0,0,2
soa,ebpm,severity,0,0,0,0,2
soa,ebpm,assignee,0,0,0,0,2
soa,ebpm,product,0,0,0,0,2
soa,ebpm,status,0,0,0,0,2
tools,linuxtools,os,0,0,0,0,0
tools,linuxtools,priority,0,0,0,0,0
tools,linuxtools,hardware,0,0,0,0,0
tools,linuxtools,version,0,0,0,0,0
tools,linuxtools,component,0,0,0,0,0
tools,linuxtools,severity,0,0,0,0,0
tools,linuxtools,assignee,0,0,0,0,0
tools,linuxtools,product,0,0,0,0,0
tools,linuxtools,status,0,0,0,0,0
eclipse,jdt,os,2511,22,9,0,54535
eclipse,jdt,priority,5446,644,81,21,54535
eclipse,jdt,hardware,2066,6,8,0,54535
eclipse,jdt,version,1829,135,14,3,54535
eclipse,jdt,component,10198,1747,316,114,54535
eclipse,jdt,severity,4810,308,41,5,54535
eclipse,jdt,assignee,23705,8096,2529,1355,54535
eclipse,jdt,product,3180,359,48,23,54535
eclipse,jdt,status,0,0,0,0,54535
technology,handly,os,6,0,0,0,142
technology,handly,priority,1,4,0,0,142
technology,handly,hardware,7,0,0,0,142
technology,handly,version,8,0,0,0,142
technology,handly,component,4,0,0,0,142
technology,handly,severity,9,1,1,1,142
technology,handly,assignee,139,0,0,0,142
technology,handly,product,0,0,0,0,142
technology,handly,status,0,0,0,0,142
technology,recommenders.incubator,os,3,0,0,0,225
technology,recommenders.incubator,priority,1,1,0,0,225
technology,recommenders.incubator,hardware,4,0,0,0,225
technology,recommenders.incubator,version,38,3,0,1,225
technology,recommenders.incubator,component,6,0,0,0,225
technology,recommenders.incubator,severity,11,0,0,0,225
technology,recommenders.incubator,assignee,42,0,0,0,225
technology,recommenders.incubator,product,5,0,0,0,225
technology,recommenders.incubator,status,0,0,0,0,225
mylyn,mylyn,os,164,3,1,1,8422
mylyn,mylyn,priority,2396,518,188,169,8422
mylyn,mylyn,hardware,66,1,0,0,8422
mylyn,mylyn,version,239,15,4,0,8422
mylyn,mylyn,component,644,55,9,3,8422
mylyn,mylyn,severity,1751,140,19,5,8422
mylyn,mylyn,assignee,3222,858,304,121,8422
mylyn,mylyn,product,122,16,4,0,8422
mylyn,mylyn,status,0,0,0,0,8422
mylyn,mylyndocs,os,0,0,0,0,0
mylyn,mylyndocs,priority,0,0,0,0,0
mylyn,mylyndocs,hardware,0,0,0,0,0
mylyn,mylyndocs,version,0,0,0,0,0
mylyn,mylyndocs,component,0,0,0,0,0
mylyn,mylyndocs,severity,0,0,0,0,0
mylyn,mylyndocs,assignee,0,0,0,0,0
mylyn,mylyndocs,product,0,0,0,0,0
mylyn,mylyndocs,status,0,0,0,0,0
iot,wakaama,os,0,0,0,0,10
iot,wakaama,priority,0,0,0,0,10
iot,wakaama,hardware,0,0,0,0,10
iot,wakaama,version,0,0,0,0,10
iot,wakaama,component,0,0,0,0,10
iot,wakaama,severity,0,0,0,0,10
iot,wakaama,assignee,0,0,0,0,10
iot,wakaama,product,0,0,0,0,10
iot,wakaama,status,0,0,0,0,10
modeling,elk,os,0,0,0,0,3
modeling,elk,priority,0,0,0,0,3
modeling,elk,hardware,0,0,0,0,3
modeling,elk,version,0,0,0,0,3
modeling,elk,component,0,0,0,0,3
modeling,elk,severity,0,0,0,0,3
modeling,elk,assignee,0,0,0,0,3
modeling,elk,product,0,0,0,0,3
modeling,elk,status,0,0,0,0,3
soa,bpel,os,5,0,0,0,376
soa,bpel,priority,15,1,0,0,376
soa,bpel,hardware,2,0,0,0,376
soa,bpel,version,43,10,1,12,376
soa,bpel,component,9,1,1,0,376
soa,bpel,severity,14,0,0,0,376
soa,bpel,assignee,102,30,6,1,376
soa,bpel,product,5,1,1,0,376
soa,bpel,status,0,0,0,0,376
technology,egerrit,os,2,0,0,0,394
technology,egerrit,priority,1,0,0,0,394
technology,egerrit,hardware,1,0,0,0,394
technology,egerrit,version,1,1,0,0,394
technology,egerrit,component,1,1,0,0,394
technology,egerrit,severity,58,0,0,0,394
technology,egerrit,assignee,165,8,3,0,394
technology,egerrit,product,0,1,0,0,394
technology,egerrit,status,0,0,0,0,394
iot,iofog,os,0,0,0,0,0
iot,iofog,priority,0,0,0,0,0
iot,iofog,hardware,0,0,0,0,0
iot,iofog,version,0,0,0,0,0
iot,iofog,component,0,0,0,0,0
iot,iofog,severity,0,0,0,0,0
iot,iofog,assignee,0,0,0,0,0
iot,iofog,product,0,0,0,0,0
iot,iofog,status,0,0,0,0,0
modeling,gmftooling,os,0,0,0,0,0
modeling,gmftooling,priority,0,0,0,0,0
modeling,gmftooling,hardware,0,0,0,0,0
modeling,gmftooling,version,0,0,0,0,0
modeling,gmftooling,component,0,0,0,0,0
modeling,gmftooling,severity,0,0,0,0,0
modeling,gmftooling,assignee,0,0,0,0,0
modeling,gmftooling,product,0,0,0,0,0
modeling,gmftooling,status,0,0,0,0,0
technology,jnosql,os,0,0,0,0,0
technology,jnosql,priority,0,0,0,0,0
technology,jnosql,hardware,0,0,0,0,0
technology,jnosql,version,0,0,0,0,0
technology,jnosql,component,0,0,0,0,0
technology,jnosql,severity,0,0,0,0,0
technology,jnosql,assignee,0,0,0,0,0
technology,jnosql,product,0,0,0,0,0
technology,jnosql,status,0,0,0,0,0
datatools,datatools,os,0,0,0,0,0
datatools,datatools,priority,0,0,0,0,0
datatools,datatools,hardware,0,0,0,0,0
datatools,datatools,version,0,0,0,0,0
datatools,datatools,component,0,0,0,0,0
datatools,datatools,severity,0,0,0,0,0
datatools,datatools,assignee,0,0,0,0,0
datatools,datatools,product,0,0,0,0,0
datatools,datatools,status,0,0,0,0,0
rt,equinox,os,265,9,1,0,13046
rt,equinox,priority,241,39,5,0,13046
rt,equinox,hardware,143,1,1,0,13046
rt,equinox,version,1233,84,20,5,13046
rt,equinox,component,2370,375,76,31,13046
rt,equinox,severity,849,70,15,2,13046
rt,equinox,assignee,5686,1076,283,127,13046
rt,equinox,product,1831,128,29,13,13046
rt,equinox,status,0,0,0,0,13046
tools,thym,os,4,0,0,0,130
tools,thym,priority,0,0,0,0,130
tools,thym,hardware,4,0,0,0,130
tools,thym,version,4,1,0,0,130
tools,thym,component,1,1,0,0,130
tools,thym,severity,21,0,0,0,130
tools,thym,assignee,46,1,0,0,130
tools,thym,product,1,1,0,0,130
tools,thym,status,0,0,0,0,130
tools,mtj,os,65,0,0,0,744
tools,mtj,priority,65,9,1,1,744
tools,mtj,hardware,104,3,0,0,744
tools,mtj,version,124,18,0,0,744
tools,mtj,component,138,8,1,0,744
tools,mtj,severity,59,4,0,0,744
tools,mtj,assignee,335,28,7,1,744
tools,mtj,product,9,2,0,0,744
tools,mtj,status,0,0,0,0,744
mylyn,mylyncontextmft,os,0,0,0,0,0
mylyn,mylyncontextmft,priority,0,0,0,0,0
mylyn,mylyncontextmft,hardware,0,0,0,0,0
mylyn,mylyncontextmft,version,0,0,0,0,0
mylyn,mylyncontextmft,component,0,0,0,0,0
mylyn,mylyncontextmft,severity,0,0,0,0,0
mylyn,mylyncontextmft,assignee,0,0,0,0,0
mylyn,mylyncontextmft,product,0,0,0,0,0
mylyn,mylyncontextmft,status,0,0,0,0,0
modeling,edapt,os,2,0,0,0,125
modeling,edapt,priority,43,4,0,0,125
modeling,edapt,hardware,1,0,0,0,125
modeling,edapt,version,5,0,0,0,125
modeling,edapt,component,15,0,0,0,125
modeling,edapt,severity,12,0,0,0,125
modeling,edapt,assignee,44,1,0,0,125
modeling,edapt,product,4,0,0,0,125
modeling,edapt,status,0,0,0,0,125
iot,hawkbit,os,0,0,0,0,0
iot,hawkbit,priority,0,0,0,0,0
iot,hawkbit,hardware,0,0,0,0,0
iot,hawkbit,version,0,0,0,0,0
iot,hawkbit,component,0,0,0,0,0
iot,hawkbit,severity,0,0,0,0,0
iot,hawkbit,assignee,0,0,0,0,0
iot,hawkbit,product,0,0,0,0,0
iot,hawkbit,status,0,0,0,0,0
modeling,fmc,os,0,0,0,0,9
modeling,fmc,priority,0,0,0,0,9
modeling,fmc,hardware,0,0,0,0,9
modeling,fmc,version,0,0,0,0,9
modeling,fmc,component,0,0,0,0,9
modeling,fmc,severity,0,0,0,0,9
modeling,fmc,assignee,0,0,0,0,9
modeling,fmc,product,0,0,0,0,9
modeling,fmc,status,0,0,0,0,9
modeling,amalgam,os,0,0,0,0,124
modeling,amalgam,priority,0,0,0,0,124
modeling,amalgam,hardware,0,0,0,0,124
modeling,amalgam,version,4,1,0,0,124
modeling,amalgam,component,10,0,1,0,124
modeling,amalgam,severity,7,0,0,0,124
modeling,amalgam,assignee,31,1,0,1,124
modeling,amalgam,product,9,0,1,0,124
modeling,amalgam,status,0,0,0,0,124
iot,ponte,os,0,0,0,0,4
iot,ponte,priority,0,0,0,0,4
iot,ponte,hardware,0,0,0,0,4
iot,ponte,version,0,0,0,0,4
iot,ponte,component,0,0,0,0,4
iot,ponte,severity,0,0,0,0,4
iot,ponte,assignee,0,0,0,0,4
iot,ponte,product,0,0,0,0,4
iot,ponte,status,0,0,0,0,4
iot,tinydtls,os,0,0,0,0,7
iot,tinydtls,priority,1,0,0,0,7
iot,tinydtls,hardware,0,0,0,0,7
iot,tinydtls,version,0,0,0,0,7
iot,tinydtls,component,0,0,0,0,7
iot,tinydtls,severity,0,0,0,0,7
iot,tinydtls,assignee,1,0,0,0,7
iot,tinydtls,product,0,0,0,0,7
iot,tinydtls,status,0,0,0,0,7
tools,ajdt,os,14,0,0,0,1465
tools,ajdt,priority,67,11,1,0,1465
tools,ajdt,hardware,4,0,0,0,1465
tools,ajdt,version,146,27,1,0,1465
tools,ajdt,component,73,24,1,1,1465
tools,ajdt,severity,92,7,1,0,1465
tools,ajdt,assignee,461,87,23,9,1465
tools,ajdt,product,74,17,5,0,1465
tools,ajdt,status,0,0,0,0,1465
mylyn,mylyncontext,os,0,0,0,0,0
mylyn,mylyncontext,priority,0,0,0,0,0
mylyn,mylyncontext,hardware,0,0,0,0,0
mylyn,mylyncontext,version,0,0,0,0,0
mylyn,mylyncontext,component,0,0,0,0,0
mylyn,mylyncontext,severity,0,0,0,0,0
mylyn,mylyncontext,assignee,0,0,0,0,0
mylyn,mylyncontext,product,0,0,0,0,0
mylyn,mylyncontext,status,0,0,0,0,0
technology,ogee,os,0,0,0,0,33
technology,ogee,priority,0,0,0,0,33
technology,ogee,hardware,0,0,0,0,33
technology,ogee,version,5,1,0,0,33
technology,ogee,component,0,1,0,0,33
technology,ogee,severity,3,0,0,0,33
technology,ogee,assignee,2,2,0,0,33
technology,ogee,product,1,0,0,0,33
technology,ogee,status,0,0,0,0,33
tools,buildship,os,23,1,0,0,390
tools,buildship,priority,3,0,0,0,390
tools,buildship,hardware,20,0,0,0,390
tools,buildship,version,69,47,1,0,390
tools,buildship,component,6,0,0,0,390
tools,buildship,severity,42,2,0,0,390
tools,buildship,assignee,68,10,1,0,390
tools,buildship,product,6,0,0,0,390
tools,buildship,status,0,0,0,0,390
iot,kura,os,0,0,0,0,46
iot,kura,priority,0,0,0,0,46
iot,kura,hardware,0,0,0,0,46
iot,kura,version,0,0,0,0,46
iot,kura,component,0,0,0,0,46
iot,kura,severity,2,0,0,0,46
iot,kura,assignee,3,0,0,0,46
iot,kura,product,0,0,0,0,46
iot,kura,status,0,0,0,0,46
modeling,mmt.atl,os,3,0,0,0,271
modeling,mmt.atl,priority,0,0,0,0,271
modeling,mmt.atl,hardware,0,0,0,0,271
modeling,mmt.atl,version,3,0,0,0,271
modeling,mmt.atl,component,5,0,0,0,271
modeling,mmt.atl,severity,5,2,1,0,271
modeling,mmt.atl,assignee,10,0,0,0,271
modeling,mmt.atl,product,2,0,0,0,271
modeling,mmt.atl,status,0,0,0,0,271
modeling,sirius,os,178,0,1,0,1595
modeling,sirius,priority,80,5,0,0,1595
modeling,sirius,hardware,161,0,1,0,1595
modeling,sirius,version,80,5,0,0,1595
modeling,sirius,component,48,2,0,0,1595
modeling,sirius,severity,167,9,2,0,1595
modeling,sirius,assignee,692,82,14,8,1595
modeling,sirius,product,23,1,0,0,1595
modeling,sirius,status,0,0,0,0,1595
technology,packagedrone,os,0,0,0,0,0
technology,packagedrone,priority,0,0,0,0,0
technology,packagedrone,hardware,0,0,0,0,0
technology,packagedrone,version,0,0,0,0,0
technology,packagedrone,component,0,0,0,0,0
technology,packagedrone,severity,0,0,0,0,0
technology,packagedrone,assignee,0,0,0,0,0
technology,packagedrone,product,0,0,0,0,0
technology,packagedrone,status,0,0,0,0,0
technology,hudson,os,83,1,0,0,1423
technology,hudson,priority,17,0,0,0,1423
technology,hudson,hardware,13,0,0,0,1423
technology,hudson,version,53,0,1,0,1423
technology,hudson,component,80,4,0,0,1423
technology,hudson,severity,77,4,0,0,1423
technology,hudson,assignee,270,18,1,1,1423
technology,hudson,product,39,0,0,0,1423
technology,hudson,status,0,0,0,0,1423
mylyn,mylynbuilds,os,0,0,0,0,0
mylyn,mylynbuilds,priority,0,0,0,0,0
mylyn,mylynbuilds,hardware,0,0,0,0,0
mylyn,mylynbuilds,version,0,0,0,0,0
mylyn,mylynbuilds,component,0,0,0,0,0
mylyn,mylynbuilds,severity,0,0,0,0,0
mylyn,mylynbuilds,assignee,0,0,0,0,0
mylyn,mylynbuilds,product,0,0,0,0,0
mylyn,mylynbuilds,status,0,0,0,0,0
science,chemclipse,os,1,0,0,0,22
science,chemclipse,priority,0,0,0,0,22
science,chemclipse,hardware,1,0,0,0,22
science,chemclipse,version,0,0,0,0,22
science,chemclipse,component,0,0,0,0,22
science,chemclipse,severity,0,0,0,0,22
science,chemclipse,assignee,0,0,0,0,22
science,chemclipse,product,0,0,0,0,22
science,chemclipse,status,0,0,0,0,22
technology,camf,os,0,0,0,0,12
technology,camf,priority,0,0,0,0,12
technology,camf,hardware,0,0,0,0,12
technology,camf,version,0,0,0,0,12
technology,camf,component,1,0,0,0,12
technology,camf,severity,1,0,0,0,12
technology,camf,assignee,2,0,0,0,12
technology,camf,product,0,0,0,0,12
technology,camf,status,0,0,0,0,12
modeling,gmfnotation,os,0,0,0,0,0
modeling,gmfnotation,priority,0,0,0,0,0
modeling,gmfnotation,hardware,0,0,0,0,0
modeling,gmfnotation,version,0,0,0,0,0
modeling,gmfnotation,component,0,0,0,0,0
modeling,gmfnotation,severity,0,0,0,0,0
modeling,gmfnotation,assignee,0,0,0,0,0
modeling,gmfnotation,product,0,0,0,0,0
modeling,gmfnotation,status,0,0,0,0,0
tools,xtend,os,48,0,0,0,2297
tools,xtend,priority,2,1,0,0,2297
tools,xtend,hardware,42,0,0,0,2297
tools,xtend,version,160,12,1,0,2297
tools,xtend,component,195,29,3,0,2297
tools,xtend,severity,256,56,3,0,2297
tools,xtend,assignee,234,28,2,0,2297
tools,xtend,product,141,0,0,0,2297
tools,xtend,status,0,0,0,0,2297
technology,stem,os,47,0,0,0,437
technology,stem,priority,29,3,2,1,437
technology,stem,hardware,47,0,0,0,437
technology,stem,version,1,0,0,0,437
technology,stem,component,35,2,1,0,437
technology,stem,severity,21,3,0,0,437
technology,stem,assignee,284,42,31,10,437
technology,stem,product,2,0,1,0,437
technology,stem,status,0,0,0,0,437
tools,targetmanagement,os,0,0,0,0,0
tools,targetmanagement,priority,0,0,0,0,0
tools,targetmanagement,hardware,0,0,0,0,0
tools,targetmanagement,version,0,0,0,0,0
tools,targetmanagement,component,0,0,0,0,0
tools,targetmanagement,severity,0,0,0,0,0
tools,targetmanagement,assignee,0,0,0,0,0
tools,targetmanagement,product,0,0,0,0,0
tools,targetmanagement,status,0,0,0,0,0
technology,woolsey,os,0,0,0,0,50
technology,woolsey,priority,1,1,0,0,50
technology,woolsey,hardware,0,0,0,0,50
technology,woolsey,version,0,0,0,0,50
technology,woolsey,component,1,1,0,0,50
technology,woolsey,severity,1,0,0,0,50
technology,woolsey,assignee,2,0,0,0,50
technology,woolsey,product,2,0,0,0,50
technology,woolsey,status,0,0,0,0,50
tools,tcf,os,34,0,0,0,1144
tools,tcf,priority,22,2,0,0,1144
tools,tcf,hardware,23,0,0,0,1144
tools,tcf,version,97,4,0,0,1144
tools,tcf,component,208,12,1,0,1144
tools,tcf,severity,64,1,0,0,1144
tools,tcf,assignee,291,25,0,0,1144
tools,tcf,product,178,4,0,0,1144
tools,tcf,status,0,0,0,0,1144
modeling,emft.facet,os,69,0,0,0,828
modeling,emft.facet,priority,476,125,22,9,828
modeling,emft.facet,hardware,67,0,0,0,828
modeling,emft.facet,version,127,3,0,0,828
modeling,emft.facet,component,10,2,0,0,828
modeling,emft.facet,severity,110,5,1,0,828
modeling,emft.facet,assignee,581,19,4,1,828
modeling,emft.facet,product,5,2,0,0,828
modeling,emft.facet,status,0,0,0,0,828
webtools,wtpreleng,os,0,0,0,0,0
webtools,wtpreleng,priority,0,0,0,0,0
webtools,wtpreleng,hardware,0,0,0,0,0
webtools,wtpreleng,version,0,0,0,0,0
webtools,wtpreleng,component,0,0,0,0,0
webtools,wtpreleng,severity,0,0,0,0,0
webtools,wtpreleng,assignee,0,0,0,0,0
webtools,wtpreleng,product,0,0,0,0,0
webtools,wtpreleng,status,0,0,0,0,0
iot,paho,os,6,0,0,0,143
iot,paho,priority,0,0,0,0,143
iot,paho,hardware,6,0,0,0,143
iot,paho,version,3,0,0,0,143
iot,paho,component,10,0,0,0,143
iot,paho,severity,3,0,0,0,143
iot,paho,assignee,53,6,3,1,143
iot,paho,product,0,0,0,0,143
iot,paho,status,0,0,0,0,143
technology,sw360,os,0,0,0,0,0
technology,sw360,priority,0,0,0,0,0
technology,sw360,hardware,0,0,0,0,0
technology,sw360,version,0,0,0,0,0
technology,sw360,component,0,0,0,0,0
technology,sw360,severity,0,0,0,0,0
technology,sw360,assignee,0,0,0,0,0
technology,sw360,product,0,0,0,0,0
technology,sw360,status,0,0,0,0,0
webtools,wtpejbtools,os,0,0,0,0,0
webtools,wtpejbtools,priority,0,0,0,0,0
webtools,wtpejbtools,hardware,0,0,0,0,0
webtools,wtpejbtools,version,0,0,0,0,0
webtools,wtpejbtools,component,0,0,0,0,0
webtools,wtpejbtools,severity,0,0,0,0,0
webtools,wtpejbtools,assignee,0,0,0,0,0
webtools,wtpejbtools,product,0,0,0,0,0
webtools,wtpejbtools,status,0,0,0,0,0
modeling,etrice,os,0,0,0,0,541
modeling,etrice,priority,3,0,0,0,541
modeling,etrice,hardware,0,0,0,0,541
modeling,etrice,version,17,1,0,0,541
modeling,etrice,component,5,0,0,0,541
modeling,etrice,severity,63,1,0,0,541
modeling,etrice,assignee,104,9,1,0,541
modeling,etrice,product,0,0,0,0,541
modeling,etrice,status,0,0,0,0,541
mylyn,mylyndocsvex,os,0,0,0,0,0
mylyn,mylyndocsvex,priority,0,0,0,0,0
mylyn,mylyndocsvex,hardware,0,0,0,0,0
mylyn,mylyndocsvex,version,0,0,0,0,0
mylyn,mylyndocsvex,component,0,0,0,0,0
mylyn,mylyndocsvex,severity,0,0,0,0,0
mylyn,mylyndocsvex,assignee,0,0,0,0,0
mylyn,mylyndocsvex,product,0,0,0,0,0
mylyn,mylyndocsvex,status,0,0,0,0,0
iot,mihini,os,0,0,0,0,121
iot,mihini,priority,39,14,3,2,121
iot,mihini,hardware,0,0,0,0,121
iot,mihini,version,0,0,0,0,121
iot,mihini,component,0,0,0,0,121
iot,mihini,severity,17,1,0,0,121
iot,mihini,assignee,41,2,3,1,121
iot,mihini,product,0,0,0,0,121
iot,mihini,status,0,0,0,0,121
technology,collections,os,0,0,0,0,0
technology,collections,priority,0,0,0,0,0
technology,collections,hardware,0,0,0,0,0
technology,collections,version,0,0,0,0,0
technology,collections,component,0,0,0,0,0
technology,collections,severity,0,0,0,0,0
technology,collections,assignee,0,0,0,0,0
technology,collections,product,0,0,0,0,0
technology,collections,status,0,0,0,0,0
technology,cbi,os,20,0,0,0,613
technology,cbi,priority,24,1,0,0,613
technology,cbi,hardware,14,0,0,0,613
technology,cbi,version,63,4,0,0,613
technology,cbi,component,268,27,30,1,613
technology,cbi,severity,45,9,0,0,613
technology,cbi,assignee,216,46,19,2,613
technology,cbi,product,254,44,2,0,613
technology,cbi,status,0,0,0,0,613
ecd,cft,os,0,0,0,0,131
ecd,cft,priority,0,0,0,0,131
ecd,cft,hardware,0,0,0,0,131
ecd,cft,version,0,0,0,0,131
ecd,cft,component,1,0,0,0,131
ecd,cft,severity,1,0,0,0,131
ecd,cft,assignee,40,0,0,0,131
ecd,cft,product,1,0,0,0,131
ecd,cft,status,0,0,0,0,131
modeling,gmp,os,7,1,0,0,245
modeling,gmp,priority,35,1,0,0,245
modeling,gmp,hardware,0,0,0,0,245
modeling,gmp,version,10,2,1,0,245
modeling,gmp,component,27,2,1,0,245
modeling,gmp,severity,12,4,0,0,245
modeling,gmp,assignee,127,13,2,1,245
modeling,gmp,product,7,2,0,0,245
modeling,gmp,status,0,0,0,0,245
iot,om2m,os,0,0,0,0,44
iot,om2m,priority,0,0,0,0,44
iot,om2m,hardware,1,0,0,0,44
iot,om2m,version,0,2,0,0,44
iot,om2m,component,0,0,1,0,44
iot,om2m,severity,1,0,0,0,44
iot,om2m,assignee,21,0,0,0,44
iot,om2m,product,0,0,0,0,44
iot,om2m,status,0,0,0,0,44
tools,buckminster,os,144,1,0,0,1261
tools,buckminster,priority,38,2,0,0,1261
tools,buckminster,hardware,139,1,0,0,1261
tools,buckminster,version,27,2,0,0,1261
tools,buckminster,component,26,1,1,0,1261
tools,buckminster,severity,59,2,0,0,1261
tools,buckminster,assignee,266,31,4,1,1261
tools,buckminster,product,12,0,0,0,1261
tools,buckminster,status,0,0,0,0,1261
rt,gemini.blueprint,os,1,0,0,0,87
rt,gemini.blueprint,priority,0,0,0,0,87
rt,gemini.blueprint,hardware,0,0,0,0,87
rt,gemini.blueprint,version,16,0,0,0,87
rt,gemini.blueprint,component,8,0,0,0,87
rt,gemini.blueprint,severity,11,0,0,0,87
rt,gemini.blueprint,assignee,33,4,0,0,87
rt,gemini.blueprint,product,6,0,0,0,87
rt,gemini.blueprint,status,0,0,0,0,87
rt,gemini.management,os,0,0,0,0,49
rt,gemini.management,priority,0,0,0,0,49
rt,gemini.management,hardware,0,0,0,0,49
rt,gemini.management,version,20,2,0,0,49
rt,gemini.management,component,1,0,0,0,49
rt,gemini.management,severity,0,1,0,0,49
rt,gemini.management,assignee,37,1,0,0,49
rt,gemini.management,product,1,0,0,0,49
rt,gemini.management,status,0,0,0,0,49
rt,jetty,os,86,0,0,0,3770
rt,jetty,priority,15,0,0,0,3770
rt,jetty,hardware,75,0,0,0,3770
rt,jetty,version,205,6,1,1,3770
rt,jetty,component,104,2,0,0,3770
rt,jetty,severity,235,10,0,0,3770
rt,jetty,assignee,1624,245,63,15,3770
rt,jetty,product,6,0,0,0,3770
rt,jetty,status,0,0,0,0,3770
technology,mdmweb,os,7,0,0,0,28
technology,mdmweb,priority,0,0,0,0,28
technology,mdmweb,hardware,7,0,0,0,28
technology,mdmweb,version,0,0,0,0,28
technology,mdmweb,component,0,0,0,0,28
technology,mdmweb,severity,0,0,0,0,28
technology,mdmweb,assignee,9,3,0,0,28
technology,mdmweb,product,0,0,0,0,28
technology,mdmweb,status,0,0,0,0,28
ecd,dirigible,os,4,0,0,0,320
ecd,dirigible,priority,24,0,0,0,320
ecd,dirigible,hardware,2,0,0,0,320
ecd,dirigible,version,53,18,8,15,320
ecd,dirigible,component,8,0,0,0,320
ecd,dirigible,severity,34,6,0,0,320
ecd,dirigible,assignee,13,0,0,0,320
ecd,dirigible,product,0,0,0,0,320
ecd,dirigible,status,0,0,0,0,320
rt,gemini.web,os,5,1,0,0,217
rt,gemini.web,priority,1,0,0,0,217
rt,gemini.web,hardware,5,0,0,0,217
rt,gemini.web,version,6,0,0,0,217
rt,gemini.web,component,38,15,0,0,217
rt,gemini.web,severity,13,0,0,0,217
rt,gemini.web,assignee,88,6,1,1,217
rt,gemini.web,product,38,15,0,0,217
rt,gemini.web,status,0,0,0,0,217
technology,skalli,os,33,0,0,0,177
technology,skalli,priority,7,0,0,0,177
technology,skalli,hardware,30,0,0,0,177
technology,skalli,version,0,0,0,0,177
technology,skalli,component,3,0,0,0,177
technology,skalli,severity,8,0,0,0,177
technology,skalli,assignee,109,1,1,0,177
technology,skalli,product,0,0,0,0,177
technology,skalli,status,0,0,0,0,177
modeling,ocl,os,4,0,0,0,1739
modeling,ocl,priority,103,2,0,0,1739
modeling,ocl,hardware,5,0,0,0,1739
modeling,ocl,version,78,10,2,0,1739
modeling,ocl,component,74,4,1,1,1739
modeling,ocl,severity,78,10,0,0,1739
modeling,ocl,assignee,285,38,8,2,1739
modeling,ocl,product,71,2,2,0,1739
modeling,ocl,status,0,0,0,0,1739
modeling,mdt.rmf,os,27,0,0,0,347
modeling,mdt.rmf,priority,79,17,0,0,347
modeling,mdt.rmf,hardware,20,0,0,0,347
modeling,mdt.rmf,version,0,0,0,0,347
modeling,mdt.rmf,component,7,0,0,0,347
modeling,mdt.rmf,severity,65,3,1,0,347
modeling,mdt.rmf,assignee,109,24,7,1,347
modeling,mdt.rmf,product,0,0,0,0,347
modeling,mdt.rmf,status,0,0,0,0,347
technology,dltk,os,60,1,0,0,1121
technology,dltk,priority,69,3,0,0,1121
technology,dltk,hardware,13,0,0,0,1121
technology,dltk,version,558,18,1,0,1121
technology,dltk,component,59,7,1,0,1121
technology,dltk,severity,53,1,0,0,1121
technology,dltk,assignee,286,49,8,2,1121
technology,dltk,product,44,6,1,0,1121
technology,dltk,status,0,0,0,0,1121
technology,gef3d,os,3,0,0,0,120
technology,gef3d,priority,1,0,0,0,120
technology,gef3d,hardware,3,0,0,0,120
technology,gef3d,version,0,1,0,0,120
technology,gef3d,component,3,1,0,0,120
technology,gef3d,severity,1,1,0,0,120
technology,gef3d,assignee,15,4,1,0,120
technology,gef3d,product,0,1,0,0,120
