domain,project,value,os,priority,hardware,version,component,severity,assignee,product,status,total
modeling,franca,avg,0,0,0,0,0,0,0,0,0,0
modeling,franca,min,0,0,0,0,0,0,0,0,0,0
modeling,franca,max,0,0,0,0,0,0,0,0,0,0
soa,jwt,avg,135,88,140,327,162,140,0,0,0,408
soa,jwt,min,0,0,0,0,0,0,0,0,0,408
soa,jwt,max,491,421,491,1380,491,472,0,0,0,408
tools,mat,avg,48,0,48,293,42,247,0,0,0,461
tools,mat,min,0,0,0,0,0,0,0,0,0,461
tools,mat,max,166,0,166,756,124,1129,0,0,0,461
modeling,papyrus,avg,568,210,584,452,677,416,0,83,0,9634
modeling,papyrus,min,0,0,0,0,0,0,0,0,0,9634
modeling,papyrus,max,1773,1474,1773,2133,2276,1483,0,252,0,9634
modeling,mdt.xsd,avg,490,595,0,116,7,9,0,7,0,404
modeling,mdt.xsd,min,490,0,0,0,0,0,0,0,0,404
modeling,mdt.xsd,max,490,1880,0,664,23,27,0,23,0,404
rt,eclipselink,avg,140,298,175,208,131,501,0,0,0,7952
rt,eclipselink,min,0,0,0,0,0,0,0,0,0,7952
rt,eclipselink,max,636,2367,779,1650,596,2501,0,0,0,7952
technology,xwt,avg,0,0,0,991,1009,1,0,1009,0,352
technology,xwt,min,0,0,0,0,98,0,0,98,0,352
technology,xwt,max,0,0,0,1407,1441,2,0,1441,0,352
modeling,viatra,avg,64,45,77,232,1108,44,0,1460,0,1037
modeling,viatra,min,0,0,0,0,0,0,0,8,0,1037
modeling,viatra,max,154,183,154,1650,1815,128,0,1815,0,1037
tools,tracecompass.incubator,avg,0,0,0,0,0,0,0,0,0,0
tools,tracecompass.incubator,min,0,0,0,0,0,0,0,0,0,0
tools,tracecompass.incubator,max,0,0,0,0,0,0,0,0,0,0
modeling,emft.henshin,avg,0,0,0,0,0,71,0,0,0,90
modeling,emft.henshin,min,0,0,0,0,0,0,0,0,0,90
modeling,emft.henshin,max,0,0,0,0,0,213,0,0,0,90
modeling,eatop,avg,0,0,0,0,124,0,0,0,0,34
modeling,eatop,min,0,0,0,0,124,0,0,0,0,34
